Customer_ID,Customer_Name,Gender,City,State,Quantity,Unit_Price,Discount_%,Total_Amount,Product_Category,Product_Name,Brand
CUST1787,Rahul,Male,Pune,Maharashtra,6,458,18,2253.36,Beauty,Shampoo,Mamaearth
CUST1788,Karthik,Male,Bengaluru,Karnataka,5,702,10,3159,Accessories,Cap,Fossil
CUST1789,Priya,Female,Mumbai,Maharashtra,11,957,6,9895.38,Footwear,Running Shoes,Puma
CUST1790,Sangeeta,Female,Mumbai,Maharashtra,4,817,10,2941.2,Accessories,Belt,Titan
CUST1791,Divya,Female,Pune,Maharashtra,13,116,16,1266.72,Clothing,Hoodie,Snitch
CUST1792,Sanjay,Male,Mumbai,Maharashtra,11,373,0,4103,Electronics,Smartwatch,Boat
CUST1793,Meera,Female,Lucknow,Uttar Pradesh,3,784,25,1764,Electronics,Smartwatch,Noise
CUST1794,Priya,Female,Hyderabad,Telangana,1,215,28,154.8,Accessories,Watch,Titan
CUST1795,Rahul,Male,Ahmedabad,Gujarat,6,960,20,4608,Footwear,Running Shoes,Bata
CUST1796,Lakshmi,Female,Bengaluru,Karnataka,18,792,20,11404.8,Accessories,Watch,Titan
CUST1797,Amit,Male,Lucknow,Uttar Pradesh,10,190,7,1767,Clothing,Hoodie,Levis
CUST1798,Sanjay,Male,Ahmedabad,Gujarat,5,181,22,705.9,Beauty,Shampoo,Mamaearth
CUST1799,Priya,Female,Kolkata,West Bengal,10,423,23,3257.1,Beauty,Shampoo,Mamaearth
CUST1800,Rahul,Male,Jaipur,Rajasthan,12,213,5,2428.2,Electronics,Bluetooth Speaker,OnePlus
CUST1801,Priya,Female,Bengaluru,Karnataka,2,868,21,1371.44,Clothing,Shirt,H&M
CUST1802,Radhika,Female,Jaipur,Rajasthan,13,157,17,1694.03,Clothing,Hoodie,H&M
CUST1803,Lakshmi,Female,Hyderabad,Telangana,8,253,5,1922.8,Beauty,Face Cream,Mamaearth
CUST1804,Naveen,Male,Delhi,Delhi,2,976,4,1873.92,Beauty,Face Cream,Mamaearth
CUST1805,Ravi,Male,Delhi,Delhi,1,503,12,442.64,Electronics,Power Bank,OnePlus
CUST1806,Lakshmi,Female,Pune,Maharashtra,5,727,18,2980.7,Accessories,Belt,Fossil
CUST1807,Divya,Female,Ahmedabad,Gujarat,9,954,21,6782.94,Accessories,Sunglasses,Fossil
CUST1808,Sanjay,Male,Hyderabad,Telangana,17,365,7,5770.65,Clothing,Shirt,Snitch
CUST1809,Kavya,Female,Kolkata,West Bengal,9,414,8,3427.92,Beauty,Shampoo,Mamaearth
CUST1810,Vijay,Male,Chennai,Tamil Nadu,11,814,16,7521.36,Accessories,Watch,Boat
CUST1811,Vijay,Male,Hyderabad,Telangana,15,140,2,2058,Beauty,Hair Oil,Lakme
CUST1812,Ravi,Male,Delhi,Delhi,6,204,18,1003.68,Beauty,Perfume,Mamaearth
CUST1813,Radhika,Female,Bengaluru,Karnataka,3,989,10,2670.3,Accessories,Sunglasses,RayBan
CUST1814,Radhika,Female,Bengaluru,Karnataka,17,292,23,3822.28,Footwear,Loafers,Puma
CUST1815,Deepak,Male,Delhi,Delhi,5,500,16,2100,Footwear,Running Shoes,Puma
CUST1816,Deepak,Male,Chennai,Tamil Nadu,12,377,20,3619.2,Beauty,Perfume,Nivea
CUST1817,Rahul,Male,Ahmedabad,Gujarat,18,453,18,6686.28,Footwear,Sandals,Bata
CUST1818,Deepak,Male,Bengaluru,Karnataka,14,848,1,11753.28,Clothing,Kurti,H&M
CUST1819,Pooja,Female,Delhi,Delhi,11,832,7,8511.36,Footwear,Sneakers,Nike
CUST1820,Deepak,Male,Hyderabad,Telangana,9,679,18,5011.02,Footwear,Sneakers,Bata
CUST1821,Ravi,Male,Mumbai,Maharashtra,2,808,6,1519.04,Accessories,Cap,RayBan
CUST1822,Sangeeta,Female,Chennai,Tamil Nadu,12,355,27,3109.8,Clothing,T-Shirt,Snitch
CUST1823,Vijay,Male,Chennai,Tamil Nadu,3,750,26,1665,Footwear,Loafers,Adidas
CUST1824,Manoj,Male,Jaipur,Rajasthan,3,923,16,2325.96,Accessories,Sunglasses,RayBan
CUST1825,Naveen,Male,Pune,Maharashtra,1,760,5,722,Accessories,Sunglasses,Fossil
CUST1826,Sangeeta,Female,Pune,Maharashtra,8,198,18,1298.88,Beauty,Perfume,Lakme
CUST1827,Pooja,Female,Ahmedabad,Gujarat,8,687,23,4231.92,Footwear,Sneakers,Nike
CUST1828,Naveen,Male,Bengaluru,Karnataka,11,381,5,3981.45,Clothing,T-Shirt,H&M
CUST1829,Vijay,Male,Chennai,Tamil Nadu,9,982,27,6451.74,Clothing,Jeans,Levis
CUST1830,Ravi,Male,Hyderabad,Telangana,5,502,1,2484.9,Beauty,Face Cream,Nivea
CUST1831,Neha,Female,Delhi,Delhi,14,208,5,2766.4,Clothing,Shirt,Snitch
CUST1832,Pooja,Female,Bengaluru,Karnataka,3,799,22,1869.66,Clothing,Jeans,Snitch
CUST1833,Neha,Female,Mumbai,Maharashtra,5,298,4,1430.4,Footwear,Sneakers,Puma
CUST1834,Sangeeta,Female,Kolkata,West Bengal,5,402,18,1648.2,Footwear,Loafers,Bata
CUST1835,Manoj,Male,Lucknow,Uttar Pradesh,19,426,19,6556.14,Clothing,Kurti,Levis
CUST1836,Priya,Female,Kolkata,West Bengal,14,253,3,3435.74,Footwear,Running Shoes,Puma
CUST1837,Neha,Female,Pune,Maharashtra,4,651,21,2057.16,Footwear,Running Shoes,Bata
CUST1838,Sangeeta,Female,Delhi,Delhi,13,744,25,7254,Beauty,Perfume,Mamaearth
CUST1839,Sangeeta,Female,Lucknow,Uttar Pradesh,10,504,16,4233.6,Accessories,Belt,RayBan
CUST1840,Arun,Male,Jaipur,Rajasthan,18,561,10,9088.2,Footwear,Loafers,Puma
CUST1841,Manoj,Male,Hyderabad,Telangana,8,231,3,1792.56,Beauty,Perfume,Nivea
CUST1842,Karthik,Male,Chennai,Tamil Nadu,8,890,25,5340,Footwear,Loafers,Bata
CUST1843,Meera,Female,Mumbai,Maharashtra,7,973,12,5993.68,Electronics,Smartwatch,Boat
CUST1844,Ravi,Male,Kolkata,West Bengal,8,183,19,1185.84,Clothing,Shirt,Levis
CUST1845,Vijay,Male,Delhi,Delhi,14,498,25,5229,Accessories,Cap,Fossil
CUST1846,Ravi,Male,Bengaluru,Karnataka,19,853,16,13613.88,Accessories,Sunglasses,Fossil
CUST1847,Manoj,Male,Chennai,Tamil Nadu,6,727,8,4013.04,Clothing,Jeans,Snitch
CUST1848,Neha,Female,Lucknow,Uttar Pradesh,1,208,3,201.76,Footwear,Loafers,Bata
CUST1849,Vijay,Male,Mumbai,Maharashtra,15,320,22,3744,Beauty,Perfume,Mamaearth
CUST1850,Sangeeta,Female,Mumbai,Maharashtra,1,652,27,475.96,Footwear,Loafers,Nike
CUST1851,Lakshmi,Female,Delhi,Delhi,17,467,13,6906.93,Footwear,Running Shoes,Nike
CUST1852,Deepak,Male,Kolkata,West Bengal,1,246,18,201.72,Accessories,Belt,RayBan
CUST1853,Deepak,Male,Lucknow,Uttar Pradesh,15,211,25,2373.75,Electronics,Earbuds,Realme
CUST1854,Anita,Female,Chennai,Tamil Nadu,2,714,27,1042.44,Footwear,Sandals,Adidas
CUST1855,Sanjay,Male,Kolkata,West Bengal,14,657,2,9014.04,Clothing,Jeans,H&M
CUST1856,Manoj,Male,Jaipur,Rajasthan,8,593,13,4127.28,Electronics,Earbuds,Realme
CUST1857,Arun,Male,Delhi,Delhi,8,604,7,4493.76,Accessories,Sunglasses,Boat
CUST1858,Rahul,Male,Pune,Maharashtra,19,574,23,8397.62,Accessories,Sunglasses,Fossil
CUST1859,Sanjay,Male,Delhi,Delhi,7,935,26,4843.3,Electronics,Earbuds,OnePlus
CUST1860,Priya,Female,Chennai,Tamil Nadu,19,989,27,13717.43,Clothing,Shirt,H&M
CUST1861,Arun,Male,Ahmedabad,Gujarat,6,370,0,2220,Accessories,Sunglasses,Fossil
CUST1862,Amit,Male,Bengaluru,Karnataka,6,520,9,2839.2,Accessories,Cap,Fossil
CUST1863,Naveen,Male,Chennai,Tamil Nadu,3,996,17,2480.04,Footwear,Sneakers,Nike
CUST1864,Naveen,Male,Lucknow,Uttar Pradesh,7,806,15,4795.7,Footwear,Sandals,Nike
CUST1865,Radhika,Female,Lucknow,Uttar Pradesh,19,466,7,8234.22,Footwear,Sneakers,Bata
CUST1866,Divya,Female,Chennai,Tamil Nadu,8,379,0,3032,Clothing,T-Shirt,Zara
CUST1867,Anita,Female,Delhi,Delhi,10,382,11,3399.8,Accessories,Cap,RayBan
CUST1868,Neha,Female,Mumbai,Maharashtra,15,139,7,1939.05,Electronics,Earbuds,Boat
CUST1869,Sanjay,Male,Bengaluru,Karnataka,15,288,23,3326.4,Footwear,Running Shoes,Puma
CUST1870,Amit,Male,Bengaluru,Karnataka,1,263,15,223.55,Clothing,Jeans,Snitch
CUST1871,Divya,Female,Bengaluru,Karnataka,7,635,17,3689.35,Footwear,Sandals,Nike
CUST1872,Anita,Female,Delhi,Delhi,4,635,3,2463.8,Electronics,Smartwatch,OnePlus
CUST1873,Arun,Male,Pune,Maharashtra,6,103,5,587.1,Footwear,Sneakers,Adidas
CUST1874,Anita,Female,Jaipur,Rajasthan,1,934,11,831.26,Electronics,Power Bank,Boat
CUST1875,Rahul,Male,Pune,Maharashtra,5,389,26,1439.3,Clothing,Kurti,Snitch
CUST1876,Karthik,Male,Chennai,Tamil Nadu,1,532,8,489.44,Electronics,Bluetooth Speaker,Noise
CUST1877,Lakshmi,Female,Kolkata,West Bengal,4,570,14,1960.8,Electronics,Earbuds,Boat
CUST1878,Naveen,Male,Pune,Maharashtra,2,280,15,476,Footwear,Running Shoes,Nike
CUST1879,Sanjay,Male,Hyderabad,Telangana,10,347,23,2671.9,Accessories,Belt,Boat
CUST1880,Kavya,Female,Bengaluru,Karnataka,5,727,11,3235.15,Accessories,Watch,Fossil
CUST1881,Kavya,Female,Kolkata,West Bengal,10,378,23,2910.6,Electronics,Power Bank,Noise
CUST1882,Sangeeta,Female,Mumbai,Maharashtra,1,976,22,761.28,Footwear,Loafers,Nike
CUST1883,Amit,Male,Mumbai,Maharashtra,6,680,13,3549.6,Accessories,Sunglasses,Boat
CUST1884,Manoj,Male,Delhi,Delhi,13,962,12,11005.28,Beauty,Face Cream,Lakme
CUST1885,Sangeeta,Female,Hyderabad,Telangana,15,353,24,4024.2,Electronics,Power Bank,Boat
CUST1886,Radhika,Female,Jaipur,Rajasthan,4,280,1,1108.8,Clothing,Jeans,H&M
CUST1887,Amit,Male,Mumbai,Maharashtra,13,929,2,11835.46,Footwear,Sandals,Nike
CUST1888,Divya,Female,Bengaluru,Karnataka,15,780,25,8775,Footwear,Sneakers,Bata
CUST1889,Naveen,Male,Hyderabad,Telangana,8,924,23,5691.84,Accessories,Watch,Titan
CUST1890,Radhika,Female,Jaipur,Rajasthan,5,608,29,2158.4,Electronics,Power Bank,Realme
CUST1891,Meera,Female,Lucknow,Uttar Pradesh,15,860,21,10191,Clothing,Kurti,H&M
CUST1892,Lakshmi,Female,Mumbai,Maharashtra,4,799,9,2908.36,Electronics,Power Bank,Realme
CUST1893,Karthik,Male,Ahmedabad,Gujarat,12,665,8,7341.6,Clothing,T-Shirt,H&M
CUST1894,Ravi,Male,Bengaluru,Karnataka,13,425,25,4143.75,Footwear,Sneakers,Puma
CUST1895,Kavya,Female,Bengaluru,Karnataka,2,456,19,738.72,Footwear,Running Shoes,Nike
CUST1896,Divya,Female,Jaipur,Rajasthan,19,924,7,16327.08,Beauty,Face Cream,Loreal
CUST1897,Manoj,Male,Lucknow,Uttar Pradesh,19,749,9,12950.21,Footwear,Sneakers,Puma
CUST1898,Anita,Female,Pune,Maharashtra,4,779,18,2555.12,Beauty,Face Cream,Nivea
CUST1899,Anita,Female,Chennai,Tamil Nadu,4,490,2,1920.8,Accessories,Belt,Fossil
CUST1900,Sanjay,Male,Jaipur,Rajasthan,11,714,23,6047.58,Clothing,Jeans,H&M
CUST1901,Radhika,Female,Chennai,Tamil Nadu,5,184,4,883.2,Accessories,Sunglasses,Fossil
CUST1902,Karthik,Male,Bengaluru,Karnataka,11,416,2,4484.48,Clothing,Kurti,H&M
CUST1903,Arun,Male,Kolkata,West Bengal,10,311,25,2332.5,Beauty,Shampoo,Lakme
CUST1904,Deepak,Male,Bengaluru,Karnataka,8,614,26,3634.88,Electronics,Bluetooth Speaker,OnePlus
CUST1905,Divya,Female,Mumbai,Maharashtra,6,483,15,2463.3,Footwear,Loafers,Bata
CUST1906,Kavya,Female,Lucknow,Uttar Pradesh,6,790,16,3981.6,Beauty,Shampoo,Loreal
CUST1907,Kavya,Female,Delhi,Delhi,8,441,14,3034.08,Accessories,Cap,RayBan
CUST1908,Naveen,Male,Ahmedabad,Gujarat,15,914,2,13435.8,Clothing,Jeans,H&M
CUST1909,Sanjay,Male,Mumbai,Maharashtra,14,943,11,11749.78,Clothing,Shirt,Snitch
CUST1910,Manoj,Male,Jaipur,Rajasthan,11,137,8,1386.44,Clothing,Hoodie,Snitch
CUST1911,Arun,Male,Jaipur,Rajasthan,12,610,20,5856,Clothing,Hoodie,Levis
CUST1912,Rahul,Male,Pune,Maharashtra,13,519,11,6004.83,Accessories,Belt,RayBan
CUST1913,Neha,Female,Delhi,Delhi,8,850,25,5100,Footwear,Sandals,Nike
CUST1914,Rahul,Male,Pune,Maharashtra,18,268,14,4148.64,Beauty,Shampoo,Loreal
CUST1915,Divya,Female,Pune,Maharashtra,1,442,1,437.58,Electronics,Power Bank,Noise
CUST1916,Pooja,Female,Ahmedabad,Gujarat,15,925,22,10822.5,Footwear,Sandals,Bata
CUST1917,Pooja,Female,Chennai,Tamil Nadu,8,405,17,2689.2,Footwear,Sandals,Adidas
CUST1918,Rahul,Male,Chennai,Tamil Nadu,11,641,19,5711.31,Electronics,Power Bank,OnePlus
CUST1919,Divya,Female,Hyderabad,Telangana,12,801,11,8554.68,Clothing,Jeans,Levis
CUST1920,Ravi,Male,Pune,Maharashtra,12,968,22,9060.48,Accessories,Cap,Titan
CUST1921,Pooja,Female,Lucknow,Uttar Pradesh,4,636,3,2467.68,Beauty,Shampoo,Loreal
CUST1922,Divya,Female,Delhi,Delhi,16,211,22,2633.28,Footwear,Running Shoes,Bata
CUST1923,Neha,Female,Bengaluru,Karnataka,4,510,15,1734,Clothing,Kurti,H&M
CUST1924,Kavya,Female,Delhi,Delhi,5,305,22,1189.5,Electronics,Smartwatch,Noise
CUST1925,Radhika,Female,Delhi,Delhi,5,284,15,1207,Clothing,Kurti,Zara
CUST1926,Deepak,Male,Kolkata,West Bengal,8,481,0,3848,Beauty,Perfume,Loreal
CUST1927,Amit,Male,Bengaluru,Karnataka,10,595,21,4700.5,Footwear,Running Shoes,Puma
CUST1928,Arun,Male,Jaipur,Rajasthan,17,478,24,6175.76,Beauty,Face Cream,Mamaearth
CUST1929,Karthik,Male,Ahmedabad,Gujarat,9,146,1,1300.86,Beauty,Perfume,Nivea
CUST1930,Neha,Female,Hyderabad,Telangana,19,985,29,13287.65,Accessories,Sunglasses,Boat
CUST1931,Manoj,Male,Hyderabad,Telangana,14,839,2,11511.08,Electronics,Power Bank,Noise
CUST1932,Divya,Female,Mumbai,Maharashtra,8,650,25,3900,Electronics,Bluetooth Speaker,Boat
CUST1933,Neha,Female,Ahmedabad,Gujarat,9,627,20,4514.4,Accessories,Cap,Titan
CUST1934,Karthik,Male,Ahmedabad,Gujarat,11,603,24,5041.08,Footwear,Loafers,Puma
CUST1935,Pooja,Female,Hyderabad,Telangana,1,121,19,98.01,Electronics,Earbuds,OnePlus
CUST1936,Pooja,Female,Pune,Maharashtra,14,312,16,3669.12,Accessories,Sunglasses,RayBan
CUST1937,Meera,Female,Ahmedabad,Gujarat,5,409,19,1656.45,Footwear,Running Shoes,Adidas
CUST1938,Divya,Female,Chennai,Tamil Nadu,14,760,21,8405.6,Footwear,Sandals,Puma
CUST1939,Radhika,Female,Hyderabad,Telangana,4,852,20,2726.4,Footwear,Running Shoes,Nike
CUST1940,Vijay,Male,Kolkata,West Bengal,1,371,29,263.41,Electronics,Smartwatch,Realme
CUST1941,Pooja,Female,Kolkata,West Bengal,19,670,28,9165.6,Accessories,Watch,RayBan
CUST1942,Deepak,Male,Lucknow,Uttar Pradesh,8,898,0,7184,Clothing,Jeans,Snitch
CUST1943,Lakshmi,Female,Lucknow,Uttar Pradesh,15,301,19,3657.15,Electronics,Power Bank,Noise
CUST1944,Vijay,Male,Jaipur,Rajasthan,15,131,5,1866.75,Accessories,Sunglasses,Fossil
CUST1945,Meera,Female,Mumbai,Maharashtra,9,542,28,3512.16,Accessories,Belt,Boat
CUST1946,Sanjay,Male,Chennai,Tamil Nadu,9,261,14,2020.14,Accessories,Cap,Fossil
CUST1947,Ravi,Male,Pune,Maharashtra,10,866,25,6495,Accessories,Cap,Boat
CUST1948,Meera,Female,Lucknow,Uttar Pradesh,9,353,25,2382.75,Beauty,Shampoo,Mamaearth
CUST1949,Deepak,Male,Bengaluru,Karnataka,3,620,13,1618.2,Beauty,Face Cream,Mamaearth
CUST1950,Sangeeta,Female,Bengaluru,Karnataka,11,750,19,6682.5,Footwear,Running Shoes,Adidas
CUST1951,Rahul,Male,Jaipur,Rajasthan,6,579,14,2987.64,Electronics,Smartwatch,Boat
CUST1952,Rahul,Male,Delhi,Delhi,2,109,13,189.66,Footwear,Loafers,Puma
CUST1953,Sangeeta,Female,Mumbai,Maharashtra,7,825,24,4389,Electronics,Earbuds,Boat
CUST1954,Meera,Female,Ahmedabad,Gujarat,18,604,20,8697.6,Clothing,Jeans,Snitch
CUST1955,Naveen,Male,Chennai,Tamil Nadu,2,884,23,1361.36,Electronics,Bluetooth Speaker,Noise
CUST1956,Naveen,Male,Kolkata,West Bengal,17,935,24,12080.2,Footwear,Sneakers,Nike
CUST1957,Sanjay,Male,Delhi,Delhi,11,659,25,5436.75,Clothing,Kurti,Levis
CUST1958,Sanjay,Male,Pune,Maharashtra,12,535,4,6163.2,Electronics,Power Bank,Realme
CUST1959,Meera,Female,Bengaluru,Karnataka,19,210,5,3790.5,Beauty,Shampoo,Mamaearth
CUST1960,Amit,Male,Lucknow,Uttar Pradesh,7,252,16,1481.76,Footwear,Sandals,Nike
CUST1961,Vijay,Male,Jaipur,Rajasthan,6,734,10,3963.6,Accessories,Cap,Fossil
CUST1962,Sanjay,Male,Mumbai,Maharashtra,1,968,15,822.8,Electronics,Earbuds,OnePlus
CUST1963,Arun,Male,Delhi,Delhi,17,201,11,3041.13,Clothing,Hoodie,Snitch
CUST1964,Pooja,Female,Pune,Maharashtra,11,852,14,8059.92,Clothing,T-Shirt,Levis
CUST1965,Kavya,Female,Lucknow,Uttar Pradesh,18,932,22,13085.28,Electronics,Bluetooth Speaker,OnePlus
CUST1966,Kavya,Female,Hyderabad,Telangana,17,290,3,4782.1,Footwear,Running Shoes,Bata
CUST1967,Divya,Female,Pune,Maharashtra,7,828,26,4289.04,Clothing,Shirt,H&M
CUST1968,Pooja,Female,Kolkata,West Bengal,17,662,17,9340.82,Clothing,Hoodie,Levis
CUST1969,Manoj,Male,Ahmedabad,Gujarat,9,903,20,6501.6,Accessories,Sunglasses,Titan
CUST1970,Vijay,Male,Ahmedabad,Gujarat,17,180,27,2233.8,Accessories,Watch,Titan
CUST1971,Pooja,Female,Jaipur,Rajasthan,8,588,2,4609.92,Electronics,Earbuds,OnePlus
CUST1972,Karthik,Male,Mumbai,Maharashtra,17,994,21,13349.42,Accessories,Watch,RayBan
CUST1973,Arun,Male,Kolkata,West Bengal,7,187,7,1217.37,Electronics,Earbuds,OnePlus
CUST1974,Priya,Female,Mumbai,Maharashtra,1,293,22,228.54,Accessories,Sunglasses,Titan
CUST1975,Anita,Female,Ahmedabad,Gujarat,13,203,2,2586.22,Beauty,Shampoo,Loreal
CUST1976,Radhika,Female,Lucknow,Uttar Pradesh,19,882,7,15584.94,Accessories,Watch,Titan
CUST1977,Arun,Male,Bengaluru,Karnataka,19,195,17,3075.15,Beauty,Shampoo,Mamaearth
CUST1978,Divya,Female,Mumbai,Maharashtra,17,522,9,8075.34,Electronics,Earbuds,Boat
CUST1979,Meera,Female,Pune,Maharashtra,13,990,24,9781.2,Electronics,Smartwatch,OnePlus
CUST1980,Amit,Male,Delhi,Delhi,16,297,19,3849.12,Clothing,Kurti,Levis
CUST1981,Arun,Male,Chennai,Tamil Nadu,8,100,16,672,Beauty,Shampoo,Lakme
CUST1982,Divya,Female,Bengaluru,Karnataka,19,506,7,8941.02,Accessories,Sunglasses,Fossil
CUST1983,Sangeeta,Female,Chennai,Tamil Nadu,18,477,22,6697.08,Accessories,Belt,RayBan
CUST1984,Arun,Male,Kolkata,West Bengal,1,266,10,239.4,Beauty,Perfume,Nivea
CUST1985,Radhika,Female,Mumbai,Maharashtra,14,608,28,6128.64,Beauty,Face Cream,Mamaearth
CUST1986,Radhika,Female,Delhi,Delhi,19,737,4,13442.88,Footwear,Running Shoes,Adidas
CUST1987,Karthik,Male,Mumbai,Maharashtra,15,412,25,4635,Accessories,Cap,RayBan
CUST1988,Rahul,Male,Jaipur,Rajasthan,18,692,12,10961.28,Footwear,Sandals,Nike
CUST1989,Sanjay,Male,Lucknow,Uttar Pradesh,2,517,20,827.2,Footwear,Loafers,Adidas
CUST1990,Sanjay,Male,Hyderabad,Telangana,17,862,22,11430.12,Clothing,Jeans,Zara
CUST1991,Pooja,Female,Kolkata,West Bengal,18,780,4,13478.4,Beauty,Shampoo,Lakme
CUST1992,Divya,Female,Mumbai,Maharashtra,6,576,23,2661.12,Electronics,Bluetooth Speaker,Realme
CUST1993,Sangeeta,Female,Chennai,Tamil Nadu,19,172,26,2418.32,Electronics,Bluetooth Speaker,Boat
CUST1994,Pooja,Female,Ahmedabad,Gujarat,4,240,12,844.8,Accessories,Belt,Boat
CUST1995,Divya,Female,Lucknow,Uttar Pradesh,1,681,5,646.95,Accessories,Sunglasses,Boat
CUST1996,Divya,Female,Kolkata,West Bengal,8,361,28,2079.36,Accessories,Belt,RayBan
CUST1997,Radhika,Female,Bengaluru,Karnataka,7,439,4,2950.08,Accessories,Cap,Titan
CUST1998,Ravi,Male,Delhi,Delhi,3,407,8,1123.32,Clothing,Shirt,Snitch
CUST1999,Anita,Female,Mumbai,Maharashtra,10,344,26,2545.6,Electronics,Smartwatch,Boat
CUST2000,Manoj,Male,Bengaluru,Karnataka,10,614,15,5219,Beauty,Shampoo,Lakme
CUST2001,Amit,Male,Ahmedabad,Gujarat,19,436,1,8201.16,Accessories,Belt,RayBan
CUST2002,Divya,Female,Bengaluru,Karnataka,14,674,0,9436,Beauty,Face Cream,Nivea
CUST2003,Radhika,Female,Mumbai,Maharashtra,2,660,7,1227.6,Beauty,Perfume,Nivea
CUST2004,Sanjay,Male,Hyderabad,Telangana,1,175,27,127.75,Footwear,Running Shoes,Bata
CUST2005,Kavya,Female,Pune,Maharashtra,18,979,18,14450.04,Footwear,Loafers,Adidas
CUST2006,Rahul,Male,Bengaluru,Karnataka,7,274,29,1361.78,Electronics,Bluetooth Speaker,OnePlus
CUST2007,Ravi,Male,Ahmedabad,Gujarat,8,208,10,1497.6,Beauty,Hair Oil,Loreal
CUST2008,Kavya,Female,Ahmedabad,Gujarat,1,282,27,205.86,Beauty,Face Cream,Lakme
CUST2009,Manoj,Male,Kolkata,West Bengal,3,291,11,776.97,Footwear,Loafers,Nike
CUST2010,Manoj,Male,Bengaluru,Karnataka,8,164,11,1167.68,Footwear,Sandals,Adidas
CUST2011,Radhika,Female,Mumbai,Maharashtra,15,948,6,13366.8,Electronics,Smartwatch,Boat
CUST2012,Radhika,Female,Chennai,Tamil Nadu,5,573,25,2148.75,Electronics,Smartwatch,Realme
CUST2013,Ravi,Male,Mumbai,Maharashtra,3,882,12,2328.48,Beauty,Shampoo,Lakme
CUST2014,Vijay,Male,Jaipur,Rajasthan,19,199,26,2797.94,Footwear,Sneakers,Puma
CUST2015,Ravi,Male,Mumbai,Maharashtra,1,643,7,597.99,Footwear,Sandals,Nike
CUST2016,Neha,Female,Lucknow,Uttar Pradesh,15,963,28,10400.4,Electronics,Earbuds,Boat
CUST2017,Naveen,Male,Lucknow,Uttar Pradesh,8,227,28,1307.52,Clothing,Jeans,Levis
CUST2018,Divya,Female,Mumbai,Maharashtra,2,551,21,870.58,Electronics,Power Bank,Realme
CUST2019,Rahul,Male,Bengaluru,Karnataka,3,468,27,1024.92,Clothing,Kurti,Zara
CUST2020,Neha,Female,Pune,Maharashtra,14,950,25,9975,Clothing,Hoodie,Snitch
CUST2021,Anita,Female,Bengaluru,Karnataka,14,142,29,1411.48,Footwear,Sandals,Adidas
CUST2022,Kavya,Female,Ahmedabad,Gujarat,11,983,8,9947.96,Electronics,Earbuds,OnePlus
CUST2023,Divya,Female,Hyderabad,Telangana,16,518,6,7790.72,Beauty,Face Cream,Lakme
CUST2024,Lakshmi,Female,Pune,Maharashtra,4,587,25,1761,Clothing,Kurti,Levis
CUST2025,Ravi,Male,Pune,Maharashtra,5,177,20,708,Beauty,Hair Oil,Loreal
CUST2026,Sanjay,Male,Lucknow,Uttar Pradesh,14,925,23,9971.5,Clothing,Jeans,Zara
CUST2027,Pooja,Female,Kolkata,West Bengal,16,900,14,12384,Accessories,Watch,Boat
CUST2028,Ravi,Male,Chennai,Tamil Nadu,18,369,1,6575.58,Accessories,Belt,RayBan
CUST2029,Amit,Male,Hyderabad,Telangana,7,773,22,4220.58,Electronics,Earbuds,Realme
CUST2030,Manoj,Male,Pune,Maharashtra,10,800,19,6480,Electronics,Earbuds,Realme
CUST2031,Ravi,Male,Lucknow,Uttar Pradesh,7,858,24,4564.56,Footwear,Sandals,Bata
CUST2032,Sangeeta,Female,Ahmedabad,Gujarat,1,999,11,889.11,Electronics,Earbuds,OnePlus
CUST2033,Divya,Female,Bengaluru,Karnataka,19,827,0,15713,Accessories,Belt,Titan
CUST2034,Lakshmi,Female,Pune,Maharashtra,16,414,22,5166.72,Footwear,Sneakers,Bata
CUST2035,Rahul,Male,Chennai,Tamil Nadu,19,950,21,14259.5,Clothing,Jeans,H&M
CUST2036,Pooja,Female,Hyderabad,Telangana,4,988,7,3675.36,Clothing,Kurti,Levis
CUST2037,Lakshmi,Female,Lucknow,Uttar Pradesh,18,267,4,4613.76,Accessories,Cap,Titan
CUST2038,Deepak,Male,Bengaluru,Karnataka,2,438,14,753.36,Footwear,Running Shoes,Nike
CUST2039,Sangeeta,Female,Delhi,Delhi,1,292,0,292,Beauty,Hair Oil,Nivea
CUST2040,Neha,Female,Hyderabad,Telangana,15,552,0,8280,Clothing,T-Shirt,Zara
CUST2041,Deepak,Male,Mumbai,Maharashtra,5,382,24,1451.6,Accessories,Cap,RayBan
CUST2042,Sangeeta,Female,Delhi,Delhi,11,435,9,4354.35,Beauty,Perfume,Lakme
CUST2043,Rahul,Male,Ahmedabad,Gujarat,10,489,21,3863.1,Electronics,Smartwatch,Boat
CUST2044,Priya,Female,Mumbai,Maharashtra,2,624,9,1135.68,Beauty,Perfume,Lakme
CUST2045,Lakshmi,Female,Hyderabad,Telangana,3,339,20,813.6,Electronics,Earbuds,Noise
CUST2046,Manoj,Male,Jaipur,Rajasthan,12,931,14,9607.92,Footwear,Loafers,Adidas
CUST2047,Sangeeta,Female,Kolkata,West Bengal,5,582,16,2444.4,Accessories,Cap,RayBan
CUST2048,Amit,Male,Lucknow,Uttar Pradesh,5,758,21,2994.1,Clothing,T-Shirt,Zara
CUST2049,Sangeeta,Female,Kolkata,West Bengal,6,815,5,4645.5,Clothing,Hoodie,Snitch
CUST2050,Rahul,Male,Bengaluru,Karnataka,9,691,2,6094.62,Clothing,Hoodie,Zara
